2.1	77.9225
2.11	79.2149
2.12	80.5271
2.13	81.8593
2.14	83.2119
2.15	84.5851
2.16	85.9792
2.17	87.3946
2.18	88.8315
2.19	90.2903
2.2	91.7712
2.21	93.2746
2.22	94.8008
2.23	96.3501
2.24	97.9228
2.25	99.5193
2.26	101.14
2.27	102.785
2.28	104.455
2.29	106.15
2.3	107.871
2.31	109.617
2.32	111.39
2.33	113.189
2.34	115.015
2.35	116.869
2.36	118.751
2.37	120.66
2.38	122.598
2.39	124.565
2.4	126.562
2.41	128.588
2.42	130.645
2.43	132.732
2.44	134.85
2.45	136.999
2.46	139.181
2.47	141.395
2.48	143.642
2.49	145.922
2.5	148.235
2.51	150.583
2.52	152.966
2.53	155.384
2.54	157.838
2.55	160.328
2.56	162.854
2.57	165.418
2.58	168.019
2.59	170.659
2.6	173.337
2.61	176.055
2.62	178.813
2.63	181.611
2.64	184.45
2.65	187.33
2.66	190.253
2.67	193.219
2.68	196.227
2.69	199.28
2.7	202.377
2.71	205.52
2.72	208.708
2.73	211.942
2.74	215.224
2.75	218.553
2.76	221.93
2.77	225.357
2.78	228.833
2.79	232.36
2.8	235.937
2.81	239.567
2.82	243.249
2.83	246.984
2.84	250.773
2.85	254.616
2.86	258.515
2.87	262.471
2.88	266.483
2.89	270.553
2.9	274.681
2.91	278.869
2.92	283.117
2.93	287.426
2.94	291.797
2.95	296.23
2.96	300.727
2.97	305.288
2.98	309.915
2.99	314.608
3	319.367
3.01	324.195
3.02	329.091
3.03	334.058
3.04	339.095
3.05	344.203
3.06	349.385
3.07	354.64
3.08	359.97
3.09	365.376
3.1	370.858
3.11	376.418
3.12	382.057
3.13	387.776
3.14	393.576
3.15	399.458
3.16	405.423
3.17	411.472
3.18	417.607
3.19	423.828
3.2	430.137
3.21	436.536
3.22	443.024
3.23	449.604
3.24	456.276
3.25	463.042
3.26	469.904
3.27	476.861
3.28	483.917
3.29	491.071
3.3	498.326
3.31	505.683
3.32	513.142
3.33	520.706
3.34	528.376
3.35	536.153
3.36	544.039
3.37	552.035
3.38	560.143
3.39	568.363
3.4	576.699
3.41	585.15
3.42	593.72
3.43	602.409
3.44	611.218
3.45	620.15
3.46	629.206
3.47	638.389
3.48	647.698
3.49	657.137
3.5	666.707
3.51	676.409
3.52	686.246
3.53	696.219
3.54	706.33
3.55	716.581
3.56	726.974
3.57	737.51
3.58	748.192
3.59	759.021
3.6	770
3.61	781.13
3.62	792.413
3.63	803.852
3.64	815.449
3.65	827.205
3.66	839.122
3.67	851.204
3.68	863.451
3.69	875.867
3.7	888.453
3.71	901.212
3.72	914.146
3.73	927.257
3.74	940.548
3.75	954.021
3.76	967.678
3.77	981.522
3.78	995.555
3.79	1009.78
3.8	1024.2
3.81	1038.82
3.82	1053.63
3.83	1068.65
3.84	1083.87
3.85	1099.3
3.86	1114.94
3.87	1130.79
3.88	1146.86
3.89	1163.15
3.9	1179.66
3.91	1196.39
3.92	1213.35
3.93	1230.54
3.94	1247.97
3.95	1265.62
3.96	1283.52
3.97	1301.67
3.98	1320.05
3.99	1338.69
4	1357.58
4.01	1376.72
4.02	1396.13
4.03	1415.79
4.04	1435.72
4.05	1455.92
4.06	1476.39
4.07	1497.14
4.08	1518.17
4.09	1539.48
4.1	1561.08
4.11	1582.97
4.12	1605.15
4.13	1627.64
4.14	1650.42
4.15	1673.51
4.16	1696.91
4.17	1720.63
4.18	1744.66
4.19	1769.02
4.2	1793.7
4.21	1818.72
4.22	1844.07
4.23	1869.76
4.24	1895.79
4.25	1922.17
4.26	1948.9
4.27	1975.99
4.28	2003.45
4.29	2031.27
4.3	2059.46
4.31	2088.03
4.32	2116.98
4.33	2146.32
4.34	2176.04
4.35	2206.17
4.36	2236.69
4.37	2267.62
4.38	2298.96
4.39	2330.72
4.4	2362.91
4.41	2395.52
4.42	2428.56
4.43	2462.04
4.44	2495.97
4.45	2530.35
4.46	2565.18
4.47	2600.48
4.48	2636.24
4.49	2672.48
4.5	2709.2
4.51	2746.4
4.52	2784.1
4.53	2822.29
4.54	2860.99
4.55	2900.2
4.56	2939.94
4.57	2980.19
4.58	3020.98
4.59	3062.3
4.6	3104.17
4.61	3146.6
4.62	3189.58
4.63	3233.13
4.64	3277.25
4.65	3321.96
4.66	3367.25
4.67	3413.14
4.68	3459.63
4.69	3506.74
4.7	3554.46
4.71	3602.81
4.72	3651.8
4.73	3701.43
4.74	3751.71
4.75	3802.65
4.76	3854.26
4.77	3906.55
4.78	3959.52
4.79	4013.19
4.8	4067.56
4.81	4122.64
4.82	4178.44
4.83	4234.97
4.84	4292.25
4.85	4350.27
4.86	4409.05
4.87	4468.59
4.88	4528.92
4.89	4590.03
4.9	4651.94
4.91	4714.66
4.92	4778.2
4.93	4842.56
4.94	4907.77
4.95	4973.82
4.96	5040.74
4.97	5108.52
4.98	5177.19
4.99	5246.75
5	5317.22
